Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Fill Flag,Ozone,Solar Zenith Angle,Precipitable Water,Temperature,Dew Point,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Pressure,Wind Direction,Wind Speed,
2018,12,4,18,0,0,0,0,7,0,0.25,102.86,2,19.6,15.8,0,0,0,78.88,0.13,1010,250,0.9,N/A
2018,12,4,19,0,0,0,0,0,0,0.251,115.92,2,19.6,15.4,0,0,0,76.65,0.13,1011,289,0.8,N/A
2018,12,4,20,0,0,0,0,0,0,0.251,129.24,2,18.9,15.1,0,0,0,78.73,0.13,1011,334,0.9,N/A
2018,12,4,21,0,0,0,0,0,0,0.25,142.74,1.9,18.3,14.8,0,0,0,80.21,0.13,1011,356,1.1,N/A
2018,12,4,22,0,0,0,0,0,0,0.25,156.33,1.9,17.7,14.6,0,0,0,82.02,0.13,1011,15,1.1,N/A
2018,12,4,23,0,0,0,0,0,0,0.25,169.85,2,17.3,14.4,0,0,0,83.06,0.13,1011,27,1.2,N/A
2018,12,5,0,0,0,0,0,0,0,0.25,175.29,2,17,14.2,0,0,0,83.33,0.13,1010,41,1.2,N/A
2018,12,5,1,0,0,0,0,0,0,0.251,162.16,2,16.9,13.9,0,0,0,82.67,0.13,1010,50,1.2,N/A
2018,12,5,2,0,0,0,0,0,0,0.251,148.57,2,16.7,13.8,0,0,0,83.13,0.13,1010,57,1.1,N/A
2018,12,5,3,0,0,0,0,0,0,0.25,135.02,2,16.6,13.9,0,0,0,84.13,0.13,1009,60,1.1,N/A
2018,12,5,4,0,0,0,0,0,0,0.25,121.62,2,16.4,13.6,0,0,0,83.74,0.13,1009,61,1.1,N/A
2018,12,5,5,0,0,0,0,0,0,0.249,108.44,1.9,16.1,13.3,0,0,0,83.44,0.13,1010,54,1.1,N/A
2018,12,5,6,0,0,0,0,0,0,0.248,95.61,2,15.8,13.1,0,0,0,83.82,0.13,1011,43,1.1,N/A
2018,12,5,7,0,41,283,74,0,0,0.247,83.18,2,17.7,15.7,41,283,74,88.02,0.13,1011,42,0.8,N/A
2018,12,5,8,0,87,571,266,0,0,0.247,71.77,2,20.6,16.1,87,571,266,75.3,0.13,1012,55,1,N/A
2018,12,5,9,0,113,707,449,0,0,0.246,61.58,2,22.1,16.4,113,707,449,70.04,0.13,1012,107,0.4,N/A
2018,12,5,10,0,125,786,593,0,0,0.246,53.44,2,23.1,16.5,125,786,593,66.52,0.13,1012,184,0.3,N/A
2018,12,5,11,0,127,827,677,0,0,0.246,48.38,2,23.8,16.1,127,827,677,62.13,0.13,1011,183,0.4,N/A
2018,12,5,12,0,145,799,685,7,0,0.247,47.42,2,24.3,15.3,284,407,560,57.21,0.13,1009,181,0.6,N/A
2018,12,5,13,0,138,782,632,7,0,0.248,50.8,2,24.7,15.4,174,654,587,56.36,0.13,1008,199,0.9,N/A
2018,12,5,14,0,127,723,513,7,5,0.249,57.75,2,24.6,15.8,127,723,513,58.09,0.13,1008,221,1.2,N/A
2018,12,5,15,0,116,575,339,0,0,0.248,67.16,2.1,23.9,16.5,116,575,339,63.21,0.13,1008,233,1,N/A
2018,12,5,16,0,71,370,147,7,3,0.248,78.13,2.1,22.3,17.3,74,229,121,73.55,0.13,1007,228,0.7,N/A
2018,12,5,17,0,0,0,0,7,0,0.248,89.7,2,20.5,16,0,0,0,75.33,0.13,1008,225,0.9,N/A
2018,12,5,18,0,0,0,0,7,0,0.248,102.82,2,20.2,15.2,0,0,0,72.95,0.13,1009,237,0.8,N/A
2018,12,5,19,0,0,0,0,7,0,0.247,115.87,2.1,20.8,14.9,0,0,0,68.78,0.13,1009,270,0.5,N/A
2018,12,5,20,0,0,0,0,7,0,0.247,129.18,2.1,20.7,14.7,0,0,0,68.45,0.13,1009,355,0.5,N/A
2018,12,5,21,0,0,0,0,7,0,0.247,142.68,2.2,19.7,15,0,0,0,74.27,0.13,1009,17,0.7,N/A
2018,12,5,22,0,0,0,0,7,0,0.246,156.26,2.3,19.1,14.9,0,0,0,76.76,0.13,1009,23,0.9,N/A
2018,12,5,23,0,0,0,0,6,0,0.247,169.79,2.3,18.6,14.7,0,0,0,78.12,0.13,1009,23,0.9,N/A
2018,12,6,0,0,0,0,0,7,0,0.247,175.44,2.4,18.4,14.4,0,0,0,77.58,0.13,1008,21,0.9,N/A
2018,12,6,1,0,0,0,0,7,0,0.247,162.28,2.4,18.3,14.3,0,0,0,77.3,0.13,1008,23,0.9,N/A
2018,12,6,2,0,0,0,0,7,0,0.248,148.69,2.3,18.2,14,0,0,0,76.42,0.13,1008,25,0.9,N/A
2018,12,6,3,0,0,0,0,7,0,0.249,135.15,2.2,18,13.8,0,0,0,76.69,0.13,1008,36,0.9,N/A
2018,12,6,4,0,0,0,0,6,0,0.25,121.75,2.1,17.7,13.5,0,0,0,76.54,0.13,1008,52,0.9,N/A
2018,12,6,5,0,0,0,0,7,0,0.251,108.57,2.1,17.2,13.4,0,0,0,78.37,0.13,1008,58,1,N/A
2018,12,6,6,0,0,0,0,7,0,0.251,95.75,2.1,16.8,13.5,0,0,0,81.1,0.13,1009,58,1,N/A
2018,12,6,7,0,43,208,67,7,5,0.252,83.32,2.1,17.9,15.8,43,208,67,87.33,0.13,1010,57,0.8,N/A
