Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Fill Flag,Ozone,Solar Zenith Angle,Precipitable Water,Temperature,Dew Point,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Pressure,Wind Direction,Wind Speed,,
2020,1,9,3,0,0,0,0,9,0,0.236,141.27,2.4,12.5,10.5,0,0,0,87.43,0.13,1012,40,1,N/A,49
2020,1,9,4,0,0,0,0,7,0,0.236,127.67,2.5,11.3,10.2,0,0,0,92.72,0.13,1012,42,1.1,N/A,65.219
2020,1,9,5,0,0,0,0,9,0,0.234,114.26,2.7,11.1,10.2,0,0,0,94.14,0.13,1013,33,1,N/A,49
2020,1,9,6,0,0,0,0,9,0,0.232,101.11,2.9,11.1,10.4,0,0,0,95.58,0.13,1014,26,1,N/A,49
2020,1,9,7,0,8,18,9,9,3,0.231,88.07,3,12.7,11.7,9,0,9,93.6,0.13,1016,4,1.4,N/A,134.456
2020,1,9,8,0,104,246,162,6,3,0.231,76.21,3.1,14.2,12.3,84,0,84,88.23,0.13,1017,354,2.4,N/A,677.376
2020,1,9,9,0,173,409,345,7,3,0.23,65.14,3.4,16.1,13.3,60,0,60,83.63,0.13,1018,354,2.5,N/A,765.625
2020,1,9,10,0,230,479,500,3,0,0.231,55.68,3.6,17.8,13.5,224,402,451,75.92,0.13,1018,1,2.8,N/A,1075.648
2020,1,9,11,0,261,523,606,8,0,0.232,48.79,3.6,18.1,14,218,10,224,76.98,0.13,1017,11,2.6,N/A,861.224
2020,1,9,12,0,282,529,651,8,0,0.233,45.66,3.4,18.5,14.5,214,8,220,77.32,0.13,1015,32,2.6,N/A,861.224
2020,1,9,13,0,274,524,631,4,0,0.234,47.07,3.4,19,14.8,79,0,79,76.6,0.13,1014,44,1.8,N/A,285.768
2020,1,9,14,0,274,441,542,3,0,0.233,52.64,3.6,18.8,15,201,8,206,78.41,0.13,1014,11,0.7,N/A,16.807
2020,1,9,15,0,249,297,392,4,0,0.233,61.24,3.7,18.5,15.3,123,0,123,81.51,0.13,1014,280,0.4,N/A,3.136
2020,1,9,16,0,158,195,219,4,0,0.234,71.78,3.5,17.9,15.8,102,0,102,87.76,0.13,1014,213,0.4,N/A,3.136
2020,1,9,17,0,39,49,45,4,3,0.236,83.47,3.3,16.7,15,14,0,14,89.67,0.13,1014,204,0.4,N/A,3.136
2020,1,9,18,0,0,0,0,0,0,0.236,96.12,3.1,16,14.6,0,0,0,91.18,0.13,1015,236,0.6,N/A,10.584
2020,1,9,19,0,0,0,0,4,0,0.236,109.13,3,15.2,14.4,0,0,0,95.18,0.13,1015,247,0.8,N/A,25.088
2020,1,9,20,0,0,0,0,0,0,0.236,122.46,2.9,14.5,14.3,0,0,0,98.87,0.13,1015,258,0.9,N/A,35.721
2020,1,9,21,0,0,0,0,0,0,0.236,136,2.9,13.9,13.9,0,0,0,100,0.13,1016,269,1,N/A,49
2020,1,9,22,0,0,0,0,3,0,0.236,149.67,2.8,13.4,13.4,0,0,0,100,0.13,1015,280,1,N/A,49
2020,1,9,23,0,0,0,0,3,0,0.236,163.42,2.7,13.1,13.1,0,0,0,100,0.13,1015,289,1.2,N/A,84.672
2020,1,10,0,0,0,0,0,0,0,0.237,176.98,2.6,13.1,13.1,0,0,0,100,0.13,1015,297,1.3,N/A,107.653
2020,1,10,1,0,0,0,0,0,0,0.237,168.81,2.5,13.2,13.2,0,0,0,100,0.13,1014,304,1.5,N/A,165.375
2020,1,10,2,0,0,0,0,0,0,0.238,155.06,2.4,13.4,13.4,0,0,0,100,0.13,1014,312,1.8,N/A,285.768
2020,1,10,3,0,0,0,0,0,0,0.239,141.34,2.2,13.4,13.4,0,0,0,100,0.13,1014,320,1.9,N/A,336.091
2020,1,10,4,0,0,0,0,0,0,0.24,127.74,2,12.9,12.9,0,0,0,100,0.13,1014,326,1.8,N/A,285.768
2020,1,10,5,0,0,0,0,0,0,0.24,114.31,1.9,12.4,12.4,0,0,0,100,0.13,1014,330,1.9,N/A,336.091
2020,1,10,6,0,0,0,0,0,0,0.241,101.15,1.7,11.9,11.9,0,0,0,100,0.13,1015,332,1.8,N/A,285.768
2020,1,10,7,0,8,10,8,0,0,0.241,88.09,1.6,13.2,13,8,10,8,98.43,0.13,1016,332,2.6,N/A,861.224
2020,1,10,8,0,118,204,166,0,0,0.242,76.21,1.6,15,13.9,118,204,166,93.36,0.13,1017,331,2.9,N/A,1195.061
2020,1,10,9,0,200,387,363,0,0,0.243,65.12,1.5,17.6,14.9,200,387,363,84,0.13,1017,338,3.2,N/A,1605.632
2020,1,10,10,0,235,528,533,0,0,0.244,55.62,1.5,19.5,14.8,235,528,533,74.34,0.13,1017,338,2.8,N/A,1075.648
2020,1,10,11,0,238,627,652,0,0,0.245,48.69,1.4,20.6,14.4,238,627,652,67.45,0.13,1016,327,2.6,N/A,861.224
2020,1,10,12,0,215,711,713,0,0,0.245,45.53,1.4,21.3,13.8,215,711,713,62.37,0.13,1015,317,2.8,N/A,1075.648
2020,1,10,13,0,209,712,695,0,0,0.246,46.9,1.3,21.6,13.2,209,712,695,58.72,0.13,1015,312,3,N/A,1323
2020,1,10,14,0,196,670,605,0,0,0.247,52.46,1.3,21.4,12.5,196,670,605,56.81,0.13,1014,312,3,N/A,1323
2020,1,10,15,0,172,582,453,0,0,0.247,61.07,1.2,20.8,12.1,172,582,453,57.41,0.13,1014,316,2.7,N/A,964.467
2020,1,10,16,0,128,421,261,0,0,0.247,71.62,1.2,19.1,13.6,128,421,261,70.37,0.13,1014,321,1.5,N/A,165.375
2020,1,10,17,0,49,149,66,0,0,0.247,83.32,1.1,15.9,12.8,49,149,66,82,0.13,1015,326,1.1,N/A,65.219
2020,1,10,18,0,0,0,0,0,0,0.246,95.97,1.1,14.6,11.8,0,0,0,83.28,0.13,1015,329,1.2,N/A,84.672
2020,1,10,19,0,0,0,0,0,0,0.245,108.99,1.1,13.9,11.4,0,0,0,84.77,0.13,1016,332,1.2,N/A,84.672
2020,1,10,20,0,0,0,0,0,0,0.244,122.33,1.2,13.2,11,0,0,0,86.76,0.13,1017,334,1.2,N/A,84.672
2020,1,10,21,0,0,0,0,0,0,0.244,135.87,1.2,12.5,10.7,0,0,0,89.03,0.13,1017,331,1.2,N/A,84.672
2020,1,10,22,0,0,0,0,0,0,0.244,149.56,1.2,11.9,10.5,0,0,0,91.06,0.13,1017,326,1.2,N/A,84.672
2020,1,10,23,0,0,0,0,0,0,0.244,163.31,1.2,11.3,10.3,0,0,0,93.74,0.13,1017,323,1.3,N/A,107.653
2020,1,11,0,0,0,0,0,0,0,0.244,176.83,1.2,10.8,10.3,0,0,0,96.41,0.13,1016,320,1.4,N/A,134.456
2020,1,11,1,0,0,0,0,0,0,0.243,168.88,1.2,10.3,10.1,0,0,0,98.88,0.13,1016,320,1.5,N/A,165.375
2020,1,11,2,0,0,0,0,0,0,0.243,155.13,1.2,9.8,9.8,0,0,0,100,0.13,1015,321,1.7,N/A,240.737
2020,1,11,3,0,0,0,0,0,0,0.243,141.41,1.2,9.4,9.4,0,0,0,100,0.13,1015,323,1.9,N/A,336.091
2020,1,11,4,0,0,0,0,1,0,0.243,127.79,1.2,8.9,8.9,0,0,0,100,0.13,1015,325,2.1,N/A,453.789
2020,1,11,5,0,0,0,0,1,0,0.243,114.36,1.1,8.4,8.4,0,0,0,100,0.13,1016,325,2.1,N/A,453.789
2020,1,11,6,0,0,0,0,1,0,0.243,101.18,1.2,8.1,8.1,0,0,0,100,0.13,1017,323,2.4,N/A,677.376
2020,1,11,7,0,9,18,10,0,0,0.244,88.1,1.2,9.1,8.2,9,18,10,94.32,0.13,1018,323,3.4,N/A,1925.896
2020,1,11,8,0,111,268,175,0,0,0.247,76.21,1.2,11,9.1,111,268,175,87.8,0.13,1019,325,3.2,N/A,1605.632
2020,1,11,9,0,179,458,371,0,0,0.249,65.1,1.3,14.5,9.3,179,458,371,70.97,0.13,1019,333,4,N/A,3136
2020,1,11,10,0,220,565,539,0,0,0.249,55.56,1.3,16.9,10.1,220,565,539,64.05,0.13,1019,333,3.7,N/A,2481.997
2020,1,11,11,0,242,620,652,0,0,0.249,48.59,1.4,18.4,11,242,620,652,62.25,0.13,1018,329,3.2,N/A,1605.632
2020,1,11,12,0,342,466,669,0,0,0.248,45.38,1.4,19.2,11.6,342,466,669,61.44,0.13,1017,326,2.9,N/A,1195.061
2020,1,11,13,0,323,483,654,0,0,0.248,46.73,1.4,19.8,11.9,323,483,654,60.23,0.13,1016,322,2.7,N/A,964.467
2020,1,11,14,0,286,466,571,0,0,0.248,52.29,1.4,19.9,11.9,286,466,571,60.04,0.13,1015,320,2.6,N/A,861.224
2020,1,11,15,0,252,342,418,0,0,0.249,60.9,1.4,19.5,12,252,342,418,61.9,0.13,1015,321,2.4,N/A,677.376
2020,1,11,16,0,162,240,238,0,0,0.25,71.46,1.4,17.9,13.7,162,240,238,76.55,0.13,1015,324,1.3,N/A,107.653
2020,1,11,17,0,44,76,53,0,0,0.25,83.16,1.4,14.8,12.2,44,76,53,84.37,0.13,1015,326,1.1,N/A,65.219
2020,1,11,18,0,0,0,0,0,0,0.25,95.83,1.4,13.7,11.2,0,0,0,84.74,0.13,1016,326,1.2,N/A,84.672
2020,1,11,19,0,0,0,0,0,0,0.248,108.86,1.4,12.9,10.6,0,0,0,86.1,0.13,1016,328,1.3,N/A,107.653
2020,1,11,20,0,0,0,0,0,0,0.248,122.2,1.4,12.2,10.2,0,0,0,87.3,0.13,1016,329,1.3,N/A,107.653
2020,1,11,21,0,0,0,0,0,0,0.247,135.75,1.4,11.5,9.7,0,0,0,88.99,0.13,1016,330,1.3,N/A,107.653
2020,1,11,22,0,0,0,0,0,0,0.247,149.44,1.4,10.9,9.4,0,0,0,90.52,0.13,1016,330,1.4,N/A,134.456
2020,1,11,23,0,0,0,0,0,0,0.247,163.19,1.4,10.4,9.1,0,0,0,91.71,0.13,1016,330,1.6,N/A,200.704
2020,1,12,0,0,0,0,0,0,0,0.248,176.68,1.3,10,8.8,0,0,0,92.05,0.13,1016,329,1.8,N/A,285.768
2020,1,12,1,0,0,0,0,0,0,0.248,168.94,1.3,9.5,8.3,0,0,0,92.23,0.13,1015,327,2,N/A,392
2020,1,12,2,0,0,0,0,0,0,0.248,155.2,1.3,9,7.8,0,0,0,92.21,0.13,1015,325,2.2,N/A,521.752
2020,1,12,3,0,0,0,0,0,0,0.248,141.47,1.3,8.4,7.3,0,0,0,92.84,0.13,1015,325,2.3,N/A,596.183
2020,1,12,4,0,0,0,0,0,0,0.248,127.85,1.3,7.9,6.8,0,0,0,93.05,0.13,1015,325,2.2,N/A,521.752
2020,1,12,5,0,0,0,0,1,0,0.249,114.4,1.3,7.3,6.5,0,0,0,94.35,0.13,1015,325,2.1,N/A,453.789
2020,1,12,6,0,0,0,0,0,0,0.249,101.22,1.3,6.8,6.1,0,0,0,95.51,0.13,1016,326,2,N/A,392
2020,1,12,7,0,8,17,8,1,0,0.249,88.12,1.3,7.9,6.3,8,17,8,89.71,0.13,1016,326,2.9,N/A,1195.061
2020,1,12,8,0,107,244,166,0,0,0.25,76.21,1.4,9.9,7.1,107,244,166,82.64,0.13,1017,323,2.8,N/A,1075.648
2020,1,12,9,0,181,427,361,0,0,0.252,65.06,1.4,13.2,8.2,181,427,361,71.77,0.13,1017,326,2.9,N/A,1195.061
2020,1,12,10,0,223,536,526,0,0,0.254,55.49,1.5,16.3,8.4,223,536,526,59.68,0.13,1017,334,3.5,N/A,2100.875
2020,1,12,11,0,247,594,641,0,0,0.255,48.48,1.5,18.5,9.2,247,594,641,54.73,0.13,1016,333,3,N/A,1323
2020,1,12,12,0,256,613,688,0,0,0.257,45.23,1.6,20,10.2,256,613,688,53.2,0.13,1014,327,2.6,N/A,861.224
2020,1,12,13,0,244,621,672,0,0,0.259,46.56,1.6,20.8,10.9,244,621,672,52.93,0.13,1013,322,2.6,N/A,861.224
2020,1,12,14,0,218,602,588,0,0,0.261,52.11,1.6,21,11.2,218,602,588,53.43,0.13,1012,322,2.5,N/A,765.625
2020,1,12,15,0,180,544,446,0,0,0.262,60.72,1.5,20.5,11.4,180,544,446,55.76,0.13,1012,322,2.2,N/A,521.752
2020,1,12,16,0,127,420,262,0,0,0.262,71.29,1.5,18.7,13.6,127,420,262,72.31,0.13,1012,322,1.2,N/A,84.672
2020,1,12,17,0,49,177,71,0,0,0.263,83.01,1.4,15.6,11.6,49,177,71,77.28,0.13,1012,324,1.1,N/A,65.219
2020,1,12,18,0,0,0,0,0,0,0.263,95.68,1.4,14.4,10.3,0,0,0,76.62,0.13,1012,327,1.2,N/A,84.672
2020,1,12,19,0,0,0,0,0,0,0.263,108.72,1.3,13.7,9.7,0,0,0,76.94,0.13,1013,329,1.2,N/A,84.672
2020,1,12,20,0,0,0,0,0,0,0.262,122.07,1.3,12.9,9.2,0,0,0,78.17,0.13,1013,329,1.2,N/A,84.672
2020,1,12,21,0,0,0,0,0,0,0.262,135.63,1.3,12.2,8.7,0,0,0,79.23,0.13,1013,328,1.2,N/A,84.672
2020,1,12,22,0,0,0,0,0,0,0.262,149.32,1.2,11.5,8.3,0,0,0,80.84,0.13,1013,327,1.2,N/A,84.672
2020,1,12,23,0,0,0,0,0,0,0.262,163.08,1.2,10.5,8,0,0,0,84.51,0.13,1013,326,1.2,N/A,84.672
2020,1,13,0,0,0,0,0,0,0,0.262,176.52,1.2,9.6,7.7,0,0,0,87.73,0.13,1012,326,1.2,N/A,84.672
2020,1,13,1,0,0,0,0,0,0,0.262,169,1.2,8.9,7.3,0,0,0,89.84,0.13,1012,327,1.2,N/A,84.672
2020,1,13,2,0,0,0,0,1,0,0.262,155.26,1.2,8.3,7,0,0,0,91.21,0.13,1012,329,1.3,N/A,107.653
2020,1,13,3,0,0,0,0,0,0,0.261,141.53,1.2,7.7,6.6,0,0,0,92.52,0.13,1011,331,1.4,N/A,134.456
2020,1,13,4,0,0,0,0,0,0,0.261,127.9,1.2,7.2,6.2,0,0,0,93.24,0.13,1011,332,1.4,N/A,134.456
2020,1,13,5,0,0,0,0,0,0,0.26,114.44,1.2,6.7,5.8,0,0,0,94.21,0.13,1012,334,1.4,N/A,134.456
2020,1,13,6,0,0,0,0,0,0,0.26,101.24,1.2,6.3,5.6,0,0,0,95.15,0.13,1012,336,1.3,N/A,107.653
2020,1,13,7,0,8,22,9,0,0,0.26,88.13,1.2,8,6.2,8,22,9,88.48,0.13,1013,336,2.2,N/A,521.752
2020,1,13,8,0,104,274,169,0,1,0.261,76.2,1.2,10,7,104,274,169,81.5,0.13,1014,333,2.4,N/A,677.376
2020,1,13,9,0,162,495,371,0,0,0.262,65.02,1.2,13.4,8.1,162,495,371,70.4,0.13,1014,334,2,N/A,392
2020,1,13,10,0,197,608,542,0,0,0.263,55.42,1.2,17.4,7.3,197,608,542,51.64,0.13,1014,346,2.1,N/A,453.789
2020,1,13,11,0,216,667,659,0,0,0.264,48.36,1.2,19.1,8,216,667,659,48.66,0.13,1013,332,1.7,N/A,240.737
2020,1,13,12,0,223,691,711,0,0,0.264,45.08,1.2,20,8.6,223,691,711,47.67,0.13,1012,316,1.7,N/A,240.737
2020,1,13,13,0,219,685,691,0,0,0.265,46.38,1.2,20.6,8.9,219,685,691,46.86,0.13,1011,308,1.8,N/A,285.768
2020,1,13,14,0,204,646,602,0,0,0.266,51.92,1.2,20.7,9,204,646,602,47.1,0.13,1011,308,1.8,N/A,285.768
2020,1,13,15,0,174,571,455,0,0,0.267,60.54,1.2,20.3,9.4,174,571,455,49.56,0.13,1011,311,1.7,N/A,240.737
2020,1,13,16,0,127,426,265,0,0,0.267,71.12,1.2,18.7,12.4,127,426,265,66.8,0.13,1011,315,0.9,N/A,35.721
2020,1,13,17,0,49,173,71,0,0,0.267,82.86,1.2,16.9,9.4,49,173,71,61.19,0.13,1011,318,0.9,N/A,35.721
2020,1,13,18,0,0,0,0,0,0,0.266,95.54,1.2,16.8,7.8,0,0,0,55.47,0.13,1012,321,0.7,N/A,16.807
2020,1,13,19,0,0,0,0,0,0,0.266,108.58,1.2,16.7,7.1,0,0,0,53.25,0.13,1012,308,0.4,N/A,3.136
2020,1,13,20,0,0,0,0,0,0,0.265,121.94,1.2,16.3,6.7,0,0,0,53.02,0.13,1013,241,0.4,N/A,3.136
2020,1,13,21,0,0,0,0,0,0,0.264,135.51,1.2,15.4,6.5,0,0,0,55.46,0.13,1013,236,0.6,N/A,10.584
2020,1,13,22,0,0,0,0,0,0,0.263,149.21,1.2,14.4,6.7,0,0,0,59.75,0.13,1013,259,0.8,N/A,25.088
2020,1,13,23,0,0,0,0,0,0,0.263,162.96,1.2,13.5,6.6,0,0,0,63.05,0.13,1013,280,1,N/A,49
2020,1,14,0,0,0,0,0,0,0,0.262,176.36,1.2,12.6,6.5,0,0,0,66.24,0.13,1012,298,1.1,N/A,65.219
2020,1,14,1,0,0,0,0,0,0,0.262,169.05,1.3,11.7,6.4,0,0,0,69.88,0.13,1012,313,1.2,N/A,84.672
2020,1,14,2,0,0,0,0,0,0,0.263,155.32,1.3,10.9,6.3,0,0,0,73.21,0.13,1011,328,1.2,N/A,84.672
2020,1,14,3,0,0,0,0,0,0,0.264,141.58,1.3,9.7,6.4,0,0,0,79.92,0.13,1011,336,1.2,N/A,84.672
2020,1,14,4,0,0,0,0,0,0,0.264,127.94,1.3,8.6,6.5,0,0,0,86.77,0.13,1011,339,1.3,N/A,107.653
2020,1,14,5,0,0,0,0,0,0,0.264,114.47,1.3,8.1,6.5,0,0,0,89.92,0.13,1012,344,1.3,N/A,107.653
2020,1,14,6,0,0,0,0,0,0,0.265,101.26,1.4,7.7,6.6,0,0,0,92.63,0.13,1013,352,1.2,N/A,84.672
2020,1,14,7,0,8,23,9,0,0,0.265,88.13,1.4,9.8,7.9,8,23,9,88.2,0.13,1014,0,1.5,N/A,165.375
2020,1,14,8,0,103,269,167,0,0,0.266,76.18,1.5,12,8.5,103,269,167,79.08,0.13,1015,7,2,N/A,392
2020,1,14,9,0,171,452,362,0,0,0.266,64.98,1.5,14.8,10.3,171,452,362,74.43,0.13,1015,18,1.1,N/A,65.219
2020,1,14,10,0,210,560,528,0,0,0.267,55.34,1.6,19.1,10.5,210,560,528,57.54,0.13,1015,45,0.7,N/A,16.807
2020,1,14,11,0,233,616,644,0,0,0.267,48.24,1.6,20.7,11.4,233,616,644,55.18,0.13,1014,25,0.3,N/A,1.323
2020,1,14,12,0,245,630,691,0,0,0.267,44.92,1.7,21.6,11.9,245,630,691,54.15,0.13,1013,326,0.3,N/A,1.323
2020,1,14,13,0,239,627,673,0,0,0.266,46.19,1.7,22.1,12.3,239,627,673,53.7,0.13,1012,310,0.5,N/A,6.125
2020,1,14,14,0,221,586,584,0,0,0.266,51.73,1.8,22.2,12.4,221,586,584,53.86,0.13,1011,312,0.8,N/A,25.088
2020,1,14,15,0,216,421,424,0,0,0.265,60.36,1.8,21.8,12.6,216,421,424,55.99,0.13,1011,313,0.9,N/A,35.721
2020,1,14,16,0,148,287,241,0,0,0.265,70.95,1.9,20.6,13.9,148,287,241,65.47,0.13,1012,312,0.6,N/A,10.584
2020,1,14,17,0,46,95,58,0,0,0.265,82.7,1.9,19.2,11.8,46,95,58,62.06,0.13,1012,311,0.5,N/A,6.125
2020,1,14,18,0,0,0,0,0,0,0.265,95.39,1.8,18.8,10.9,0,0,0,60.27,0.13,1013,309,0.3,N/A,1.323
2020,1,14,19,0,0,0,0,0,0,0.264,108.45,1.8,18.2,10.6,0,0,0,61.06,0.13,1013,271,0,N/A,0
2020,1,14,20,0,0,0,0,0,0,0.263,121.82,1.8,17.7,10.4,0,0,0,62.33,0.13,1014,144,0.2,N/A,0.392
2020,1,14,21,0,0,0,0,0,0,0.263,135.39,1.8,17,10.3,0,0,0,64.5,0.13,1014,108,0.3,N/A,1.323
2020,1,14,22,0,0,0,0,0,0,0.263,149.09,1.8,16.5,10.2,0,0,0,66.15,0.13,1014,78,0.4,N/A,3.136
2020,1,14,23,0,0,0,0,0,0,0.263,162.85,1.8,15.9,10.1,0,0,0,68.62,0.13,1013,56,0.5,N/A,6.125
2020,1,15,0,0,0,0,0,0,0,0.263,176.19,1.8,15.2,10.2,0,0,0,71.92,0.13,1013,37,0.5,N/A,6.125
2020,1,15,1,0,0,0,0,0,0,0.264,169.1,1.8,14.5,10.2,0,0,0,75.31,0.13,1013,23,0.6,N/A,10.584
2020,1,15,2,0,0,0,0,0,0,0.264,155.37,1.7,14.1,10.2,0,0,0,77.24,0.13,1012,16,0.7,N/A,16.807
2020,1,15,3,0,0,0,0,0,0,0.264,141.63,1.7,13.5,10.2,0,0,0,80.43,0.13,1012,9,0.7,N/A,16.807
2020,1,15,4,0,0,0,0,0,0,0.264,127.99,1.7,12.9,10.2,0,0,0,83.6,0.13,1012,352,0.7,N/A,16.807
2020,1,15,5,0,0,0,0,0,0,0.264,114.5,1.7,12.1,10.1,0,0,0,87.86,0.13,1013,341,0.8,N/A,25.088
2020,1,15,6,0,0,0,0,0,0,0.263,101.28,1.7,11.7,10.1,0,0,0,89.92,0.12,1014,337,0.8,N/A,25.088
2020,1,15,7,0,7,14,7,0,0,0.262,88.14,1.7,12.5,10.9,7,14,7,89.75,0.12,1015,336,0.6,N/A,10.584
2020,1,15,8,0,106,221,159,0,0,0.262,76.16,1.6,14.3,11.4,106,221,159,82.54,0.12,1016,328,0.7,N/A,16.807
2020,1,15,9,0,202,317,336,0,0,0.263,64.93,1.6,16.9,12.3,202,317,336,74.12,0.12,1017,298,0.5,N/A,6.125
2020,1,15,10,0,260,423,502,0,0,0.264,55.25,1.6,20.7,11.8,260,423,502,56.79,0.12,1017,281,0.8,N/A,25.088
2020,1,15,11,0,293,481,614,0,0,0.264,48.11,1.7,22.1,12.1,293,481,614,52.95,0.12,1016,297,1.2,N/A,84.672
2020,1,15,12,0,304,507,665,0,0,0.264,44.75,1.7,22.9,12.3,304,507,665,51.37,0.12,1015,305,1.5,N/A,165.375
2020,1,15,13,0,295,508,648,0,0,0.264,46,1.7,23.3,12.5,295,508,648,50.64,0.12,1013,312,1.6,N/A,200.704
2020,1,15,14,0,269,477,566,0,0,0.264,51.53,1.7,23.3,12.8,269,477,566,51.64,0.12,1013,321,1.6,N/A,200.704
2020,1,15,15,0,221,406,423,0,0,0.264,60.18,1.8,22.9,13.1,221,406,423,53.85,0.12,1013,329,1.3,N/A,107.653
2020,1,15,16,0,149,288,244,0,0,0.263,70.78,1.8,21.7,15.2,149,288,244,66.47,0.12,1013,337,0.7,N/A,16.807
2020,1,15,17,0,47,102,60,0,0,0.262,82.55,1.8,20.5,12,47,102,60,58.19,0.12,1013,2,0.5,N/A,6.125
2020,1,15,18,0,0,0,0,0,0,0.262,95.24,1.7,20,11.2,0,0,0,56.82,0.12,1013,56,0.4,N/A,3.136
2020,1,15,19,0,0,0,0,0,0,0.26,108.31,1.7,19.1,11.2,0,0,0,60.27,0.12,1014,104,0.5,N/A,6.125
2020,1,15,20,0,0,0,0,0,0,0.259,121.69,1.7,18.3,11.2,0,0,0,63.27,0.12,1014,128,0.7,N/A,16.807
2020,1,15,21,0,0,0,0,0,0,0.258,135.27,1.7,17.6,11.1,0,0,0,65.89,0.12,1015,133,0.8,N/A,25.088
2020,1,15,22,0,0,0,0,0,0,0.258,148.98,1.7,17.3,10.9,0,0,0,66.21,0.12,1015,126,0.7,N/A,16.807
2020,1,15,23,0,0,0,0,0,0,0.258,162.73,1.7,16.8,10.7,0,0,0,67.44,0.12,1014,109,0.7,N/A,16.807
2020,1,16,0,0,0,0,0,0,0,0.258,176.02,1.7,16,10.7,0,0,0,70.62,0.12,1014,89,0.8,N/A,25.088
2020,1,16,1,0,0,0,0,0,0,0.259,169.13,1.7,15.2,10.6,0,0,0,74.04,0.12,1013,75,0.9,N/A,35.721
2020,1,16,2,0,0,0,0,0,0,0.259,155.42,1.7,14.2,10.6,0,0,0,79,0.12,1013,70,1.1,N/A,65.219
2020,1,16,3,0,0,0,0,0,0,0.26,141.68,1.7,13.3,10.7,0,0,0,84.17,0.12,1012,71,1.1,N/A,65.219
2020,1,16,4,0,0,0,0,0,0,0.26,128.02,1.7,12.7,10.8,0,0,0,88.4,0.12,1012,75,1.1,N/A,65.219
2020,1,16,5,0,0,0,0,0,0,0.26,114.53,1.7,12.3,11,0,0,0,91.79,0.12,1013,81,1,N/A,49
2020,1,16,6,0,0,0,0,0,0,0.26,101.29,1.7,12.1,11.2,0,0,0,94.12,0.13,1014,86,0.9,N/A,35.721
2020,1,16,7,0,7,17,8,0,0,0.259,88.13,1.7,13.3,12,7,17,8,92.05,0.13,1015,95,0.7,N/A,16.807
2020,1,16,8,0,105,233,161,0,0,0.259,76.13,1.7,15.2,12.7,105,233,161,85.15,0.13,1016,120,0.5,N/A,6.125
2020,1,16,9,0,181,411,355,0,0,0.258,64.87,1.7,17.8,13.8,181,411,355,77.68,0.13,1016,177,0.4,N/A,3.136
2020,1,16,10,0,221,532,525,0,0,0.258,55.16,1.7,21.9,13.5,221,532,525,58.72,0.13,1016,200,0.5,N/A,6.125
2020,1,16,11,0,241,599,642,0,0,0.257,47.97,1.7,24.4,13.3,241,599,642,50,0.13,1016,247,0.6,N/A,10.584
2020,1,16,12,0,265,590,685,0,0,0.256,44.57,1.8,25.3,13.7,265,590,685,48.69,0.13,1014,274,0.7,N/A,16.807
2020,1,16,13,0,262,581,667,0,0,0.255,45.8,1.8,25.7,14.1,262,581,667,48.74,0.13,1013,295,0.8,N/A,25.088
2020,1,16,14,0,245,535,579,0,0,0.254,51.33,1.9,25.7,14.4,245,535,579,49.73,0.13,1012,320,0.7,N/A,16.807
2020,1,16,15,0,229,400,429,0,0,0.254,59.99,1.9,25.2,15,229,400,429,53.12,0.13,1012,350,0.6,N/A,10.584
2020,1,16,16,0,156,273,247,0,0,0.254,70.61,1.9,24,16.4,156,273,247,62.49,0.13,1012,25,0.5,N/A,6.125
2020,1,16,17,0,49,95,61,0,0,0.255,82.39,1.9,22,14.4,49,95,61,61.88,0.13,1012,59,0.7,N/A,16.807
2020,1,16,18,0,0,0,0,0,0,0.255,95.1,1.8,20.4,14,0,0,0,66.56,0.13,1013,77,0.9,N/A,35.721
2020,1,16,19,0,0,0,0,0,0,0.254,108.17,1.8,19.2,13.8,0,0,0,71.03,0.13,1013,87,1.1,N/A,65.219
2020,1,16,20,0,0,0,0,0,0,0.253,121.56,1.8,18.2,13.6,0,0,0,74.5,0.13,1014,93,1.1,N/A,65.219
2020,1,16,21,0,0,0,0,0,0,0.253,135.15,1.8,17.5,13.3,0,0,0,76.33,0.13,1014,95,1.1,N/A,65.219
2020,1,16,22,0,0,0,0,0,0,0.252,148.86,1.8,17.1,13,0,0,0,76.79,0.13,1014,94,1.1,N/A,65.219
2020,1,16,23,0,0,0,0,0,0,0.252,162.61,1.8,16.6,12.8,0,0,0,78.05,0.13,1014,90,1.1,N/A,65.219
2020,1,17,0,0,0,0,0,0,0,0.253,175.84,1.8,15.9,12.6,0,0,0,80.85,0.13,1014,84,1.1,N/A,65.219
2020,1,17,1,0,0,0,0,0,0,0.253,169.16,1.8,15.1,12.5,0,0,0,84.72,0.13,1014,77,1.1,N/A,65.219
2020,1,17,2,0,0,0,0,0,0,0.254,155.47,1.8,14.3,12.5,0,0,0,88.81,0.13,1013,72,1.1,N/A,65.219
2020,1,17,3,0,0,0,0,1,0,0.254,141.72,1.8,13.7,12.4,0,0,0,91.91,0.13,1013,73,1.1,N/A,65.219
2020,1,17,4,0,0,0,0,1,0,0.255,128.06,1.8,13.3,12.3,0,0,0,93.82,0.13,1013,81,1.1,N/A,65.219
